Station,To,Departure,Arrival,Type,ID
Lp,Apg,2025-10-04 17:09:00,2025-10-04 17:22:00,Spr,16912209
Apg,Dzw,2025-10-04 17:22:00,2025-10-04 17:29:00,Spr,16912209
Dzw,Dz,2025-10-04 17:29:00,2025-10-04 17:35:00,Spr,16912209
Gbr,Ese,2025-10-04 17:20:00,2025-10-04 17:22:00,Spr,16912210
Ese,Es,2025-10-04 17:22:00,2025-10-04 17:27:00,Spr,16912210
Asd,Hvs,2025-10-04 17:00:00,2025-10-04 17:20:00,Int,16912211
Hvs,Amf,2025-10-04 17:22:00,2025-10-04 17:33:00,Int,16912211
Gvc,Ledn,2025-10-04 17:00:00,2025-10-04 17:11:00,Int,16912212
Ledn,Shl,2025-10-04 17:15:00,2025-10-04 17:30:00,Int,16912212
Shl,Asdz,2025-10-04 17:33:00,2025-10-04 17:39:00,Int,16912212
Asdz,Asb,2025-10-04 17:42:00,2025-10-04 17:47:00,Int,16912212
Asb,Ut,2025-10-04 17:47:00,2025-10-04 18:04:00,Int,16912212
Ut,Klp,2025-10-04 18:09:00,2025-10-04 18:27:00,Int,16912212
Klp,Ed,2025-10-04 18:27:00,2025-10-04 18:33:00,Int,16912212
Ed,Ah,2025-10-04 18:33:00,2025-10-04 18:44:00,Int,16912212
Ah,Nm,2025-10-04 18:50:00,2025-10-04 19:02:00,Int,16912212
Gv,Gvmw,2025-10-04 17:00:00,2025-10-04 17:03:00,Spr,16912213
Gvmw,Rsw,2025-10-04 17:03:00,2025-10-04 17:06:00,Spr,16912213
Rsw,Dt,2025-10-04 17:06:00,2025-10-04 17:10:00,Spr,16912213
Dt,Dtz,2025-10-04 17:10:00,2025-10-04 17:13:00,Spr,16912213
Dtz,Sdm,2025-10-04 17:13:00,2025-10-04 17:20:00,Spr,16912213
Sdm,Rtd,2025-10-04 17:20:00,2025-10-04 17:24:00,Spr,16912213
Rtd,Rtb,2025-10-04 17:27:00,2025-10-04 17:30:00,Spr,16912213
Rtb,Rtz,2025-10-04 17:30:00,2025-10-04 17:33:00,Spr,16912213
Rtz,Rlb,2025-10-04 17:33:00,2025-10-04 17:36:00,Spr,16912213
Rlb,Brd,2025-10-04 17:36:00,2025-10-04 17:40:00,Spr,16912213
Brd,Zwd,2025-10-04 17:40:00,2025-10-04 17:45:00,Spr,16912213
Zwd,Ddr,2025-10-04 17:45:00,2025-10-04 17:49:00,Spr,16912213
Zp,Vd,2025-10-04 17:01:00,2025-10-04 17:24:00,Spr,16912214
Alm,Asd,2025-10-04 17:01:00,2025-10-04 17:22:00,Int,16912215
Bkl,Mas,2025-10-04 17:01:00,2025-10-04 17:06:00,Spr,16912216
Mas,Utzl,2025-10-04 17:06:00,2025-10-04 17:10:00,Spr,16912216
Utzl,Ut,2025-10-04 17:10:00,2025-10-04 17:14:00,Spr,16912216
Ut,Utvr,2025-10-04 17:15:00,2025-10-04 17:18:00,Spr,16912216
Utvr,Bnk,2025-10-04 17:18:00,2025-10-04 17:22:00,Spr,16912216
Bnk,Db,2025-10-04 17:22:00,2025-10-04 17:27:00,Spr,16912216
Db,Mrn,2025-10-04 17:27:00,2025-10-04 17:32:00,Spr,16912216
Mrn,Vndw,2025-10-04 17:32:00,2025-10-04 17:41:00,Spr,16912216
Vndw,Vndc,2025-10-04 17:41:00,2025-10-04 17:44:00,Spr,16912216
Vndc,Rhn,2025-10-04 17:45:00,2025-10-04 17:51:00,Spr,16912216
Krd,Cvm,2025-10-04 17:01:00,2025-10-04 17:03:00,Spr,16912217
Cvm,Egh,2025-10-04 17:03:00,2025-10-04 17:06:00,Spr,16912217
Egh,Lg,2025-10-04 17:06:00,2025-10-04 17:09:00,Spr,16912217
Lg,Hrl,2025-10-04 17:09:00,2025-10-04 17:13:00,Spr,16912217
Hrl,Hrlw,2025-10-04 17:24:00,2025-10-04 17:27:00,Spr,16912217
Hrlw,Vdl,2025-10-04 17:27:00,2025-10-04 17:30:00,Spr,16912217
Vdl,Kmr,2025-10-04 17:30:00,2025-10-04 17:33:00,Spr,16912217
Kmr,Sog,2025-10-04 17:33:00,2025-10-04 17:36:00,Spr,16912217
Sog,Vk,2025-10-04 17:36:00,2025-10-04 17:40:00,Spr,16912217
Vk,Sgl,2025-10-04 17:43:00,2025-10-04 17:46:00,Spr,16912217
Sgl,Mes,2025-10-04 17:46:00,2025-10-04 17:49:00,Spr,16912217
Mes,Mtn,2025-10-04 17:49:00,2025-10-04 17:52:00,Spr,16912217
Mtn,Mt,2025-10-04 17:52:00,2025-10-04 17:56:00,Spr,16912217
Mt,Mtr,2025-10-04 17:57:00,2025-10-04 18:00:00,Spr,16912217
Btl,Ht,2025-10-04 17:02:00,2025-10-04 17:26:00,Int,16912218
Kpn,Zlsh,2025-10-04 17:02:00,2025-10-04 17:09:00,Spr,16912219
Zlsh,Zl,2025-10-04 17:09:00,2025-10-04 17:13:00,Spr,16912219
Hfd,Shl,2025-10-04 17:02:00,2025-10-04 17:06:00,Spr,16912220
Shl,Asdl,2025-10-04 17:09:00,2025-10-04 17:15:00,Spr,16912220
Asdl,Ass,2025-10-04 17:15:00,2025-10-04 17:19:00,Spr,16912220
Ass,Asd,2025-10-04 17:19:00,2025-10-04 17:25:00,Spr,16912220
Gn,Gerp,2025-10-04 17:02:00,2025-10-04 17:06:00,Spr,16912221
Gerp,Hrn,2025-10-04 17:06:00,2025-10-04 17:10:00,Spr,16912221
Hrn,Asn,2025-10-04 17:10:00,2025-10-04 17:23:00,Spr,16912221
Asn,Bl,2025-10-04 17:23:00,2025-10-04 17:32:00,Spr,16912221
Bl,Hgv,2025-10-04 17:32:00,2025-10-04 17:40:00,Spr,16912221
Hgv,Mp,2025-10-04 17:40:00,2025-10-04 17:52:00,Spr,16912221
Mp,Zl,2025-10-04 17:52:00,2025-10-04 18:07:00,Spr,16912221
Vdm,Zb,2025-10-04 17:02:00,2025-10-04 17:08:00,Spr,16912222
Zb,Hgz,2025-10-04 17:08:00,2025-10-04 17:13:00,Spr,16912222
Hgz,Mth,2025-10-04 17:13:00,2025-10-04 17:16:00,Spr,16912222
Mth,Kw,2025-10-04 17:16:00,2025-10-04 17:19:00,Spr,16912222
Kw,Gerp,2025-10-04 17:19:00,2025-10-04 17:27:00,Spr,16912222
Gerp,Gn,2025-10-04 17:27:00,2025-10-04 17:31:00,Spr,16912222
Gn,Gnn,2025-10-04 17:34:00,2025-10-04 17:38:00,Spr,16912222
Gnn,Swd,2025-10-04 17:38:00,2025-10-04 17:43:00,Spr,16912222
Swd,Bdm,2025-10-04 17:45:00,2025-10-04 17:49:00,Spr,16912222
Bdm,Stm,2025-10-04 17:49:00,2025-10-04 17:55:00,Spr,16912222
Ht,Hto,2025-10-04 17:02:00,2025-10-04 17:06:00,Spr,16912223
Hto,Rs,2025-10-04 17:06:00,2025-10-04 17:10:00,Spr,16912223
Rs,Ow,2025-10-04 17:10:00,2025-10-04 17:16:00,Spr,16912223
Ow,O,2025-10-04 17:16:00,2025-10-04 17:20:00,Spr,16912223
O,Rvs,2025-10-04 17:20:00,2025-10-04 17:26:00,Spr,16912223
Rvs,Wc,2025-10-04 17:26:00,2025-10-04 17:31:00,Spr,16912223
Wc,Nmd,2025-10-04 17:31:00,2025-10-04 17:35:00,Spr,16912223
Nmd,Nmgo,2025-10-04 17:35:00,2025-10-04 17:39:00,Spr,16912223
Nmgo,Nm,2025-10-04 17:39:00,2025-10-04 17:43:00,Spr,16912223
Nm,Nml,2025-10-04 17:46:00,2025-10-04 17:50:00,Spr,16912223
Nml,Est,2025-10-04 17:50:00,2025-10-04 17:54:00,Spr,16912223
Est,Ahz,2025-10-04 17:54:00,2025-10-04 17:59:00,Spr,16912223
Ahz,Ah,2025-10-04 17:59:00,2025-10-04 18:04:00,Spr,16912223
Ht,Btl,2025-10-04 17:03:00,2025-10-04 17:27:00,Int,16912224
Ut,Gd,2025-10-04 17:03:00,2025-10-04 17:21:00,Int,16912225
Gd,Rta,2025-10-04 17:22:00,2025-10-04 17:31:00,Int,16912225
Rta,Rtd,2025-10-04 17:31:00,2025-10-04 17:40:00,Int,16912225
Gerp,Gn,2025-10-04 17:04:00,2025-10-04 17:07:00,Spr,16912226
Gn,Bp,2025-10-04 17:09:00,2025-10-04 17:26:00,Spr,16912226
Bp,Fwd,2025-10-04 17:26:00,2025-10-04 17:33:00,Spr,16912226
Fwd,Lw,2025-10-04 17:34:00,2025-10-04 17:44:00,Spr,16912226
Odz,Hglo,2025-10-04 17:03:00,2025-10-04 17:09:00,Spr,16912227
Hglo,Hgl,2025-10-04 17:09:00,2025-10-04 17:13:00,Spr,16912227
Hgl,Hglg,2025-10-04 17:16:00,2025-10-04 17:18:00,Spr,16912227
Hglg,Ddn,2025-10-04 17:18:00,2025-10-04 17:22:00,Spr,16912227
Ddn,Go,2025-10-04 17:23:00,2025-10-04 17:30:00,Spr,16912227
Go,Lc,2025-10-04 17:31:00,2025-10-04 17:39:00,Spr,16912227
Vl,Br,2025-10-04 17:03:00,2025-10-04 17:06:00,Int,16912228
Br,Hrt,2025-10-04 17:06:00,2025-10-04 17:13:00,Int,16912228
Hrt,Dn,2025-10-04 17:13:00,2025-10-04 17:24:00,Int,16912228
Dn,Hm,2025-10-04 17:24:00,2025-10-04 17:31:00,Int,16912228
Hm,Ehv,2025-10-04 17:31:00,2025-10-04 17:41:00,Int,16912228
Ehv,Btl,2025-10-04 17:43:00,2025-10-04 17:55:00,Int,16912228
Mtr,Mt,2025-10-04 17:03:00,2025-10-04 17:06:00,Spr,16912229
Mt,Bde,2025-10-04 17:11:00,2025-10-04 17:16:00,Spr,16912229
Bde,Bk,2025-10-04 17:16:00,2025-10-04 17:22:00,Spr,16912229
Bk,Lut,2025-10-04 17:22:00,2025-10-04 17:25:00,Spr,16912229
Lut,Std,2025-10-04 17:27:00,2025-10-04 17:31:00,Spr,16912229
Std,Srn,2025-10-04 17:38:00,2025-10-04 17:43:00,Spr,16912229
Srn,Ec,2025-10-04 17:43:00,2025-10-04 17:47:00,Spr,16912229
Ec,Rm,2025-10-04 17:47:00,2025-10-04 17:55:00,Spr,16912229
Es,Ese,2025-10-04 17:03:00,2025-10-04 17:07:00,Spr,16912230
Ese,Gbr,2025-10-04 17:07:00,2025-10-04 17:10:00,Spr,16912230
Tbu,Tb,2025-10-04 17:03:00,2025-10-04 17:07:00,Spr,16912231
Tb,Ot,2025-10-04 17:08:00,2025-10-04 17:14:00,Spr,16912231
Ot,Btl,2025-10-04 17:14:00,2025-10-04 17:22:00,Spr,16912231
Btl,Bet,2025-10-04 17:22:00,2025-10-04 17:28:00,Spr,16912231
Bet,Ehs,2025-10-04 17:28:00,2025-10-04 17:34:00,Spr,16912231
Ehs,Ehv,2025-10-04 17:34:00,2025-10-04 17:38:00,Spr,16912231
Ehv,Gp,2025-10-04 17:46:00,2025-10-04 17:52:00,Spr,16912231
Gp,Hze,2025-10-04 17:52:00,2025-10-04 17:56:00,Spr,16912231
Hze,Mz,2025-10-04 17:56:00,2025-10-04 18:03:00,Spr,16912231
Mz,Wt,2025-10-04 18:03:00,2025-10-04 18:09:00,Spr,16912231
Btl,Ehv,2025-10-04 17:04:00,2025-10-04 17:17:00,Int,16912232
Ehv,Hm,2025-10-04 17:19:00,2025-10-04 17:28:00,Int,16912232
Hm,Dn,2025-10-04 17:28:00,2025-10-04 17:35:00,Int,16912232
Dn,Hrt,2025-10-04 17:35:00,2025-10-04 17:46:00,Int,16912232
Hrt,Br,2025-10-04 17:47:00,2025-10-04 17:54:00,Int,16912232
Br,Vl,2025-10-04 17:54:00,2025-10-04 17:58:00,Int,16912232
Amfs,Amf,2025-10-04 17:04:00,2025-10-04 17:08:00,Int,16912233
Amf,Hvs,2025-10-04 17:11:00,2025-10-04 17:22:00,Int,16912233
Hvs,Dvd,2025-10-04 17:23:00,2025-10-04 17:39:00,Int,16912233
Dvd,Asdz,2025-10-04 17:39:00,2025-10-04 17:43:00,Int,16912233
Asdz,Shl,2025-10-04 17:45:00,2025-10-04 17:51:00,Int,16912233
Shl,Rtd,2025-10-04 17:52:00,2025-10-04 18:19:00,Int,16912233
Rtd,Bd,2025-10-04 18:23:00,2025-10-04 18:46:00,Int,16912233
Rm,Ec,2025-10-04 17:04:00,2025-10-04 17:12:00,Spr,16912234
Ec,Srn,2025-10-04 17:12:00,2025-10-04 17:16:00,Spr,16912234
Srn,Std,2025-10-04 17:16:00,2025-10-04 17:21:00,Spr,16912234
Std,Lut,2025-10-04 17:31:00,2025-10-04 17:35:00,Spr,16912234
Lut,Bk,2025-10-04 17:35:00,2025-10-04 17:39:00,Spr,16912234
Bk,Bde,2025-10-04 17:39:00,2025-10-04 17:45:00,Spr,16912234
Bde,Mt,2025-10-04 17:45:00,2025-10-04 17:50:00,Spr,16912234
Mt,Mtr,2025-10-04 17:51:00,2025-10-04 17:54:00,Spr,16912234
Es,Esk,2025-10-04 17:04:00,2025-10-04 17:09:00,Spr,16912235
Esk,Hgl,2025-10-04 17:09:00,2025-10-04 17:13:00,Spr,16912235
Hgl,Bn,2025-10-04 17:16:00,2025-10-04 17:21:00,Spr,16912235
Bn,Amri,2025-10-04 17:21:00,2025-10-04 17:26:00,Spr,16912235
Amri,Aml,2025-10-04 17:26:00,2025-10-04 17:29:00,Spr,16912235
Aml,Wdn,2025-10-04 17:30:00,2025-10-04 17:34:00,Spr,16912235
Wdn,Nvd,2025-10-04 17:36:00,2025-10-04 17:41:00,Spr,16912235
Nvd,Rat,2025-10-04 17:43:00,2025-10-04 17:50:00,Spr,16912235
Rat,Hno,2025-10-04 17:54:00,2025-10-04 17:58:00,Spr,16912235
Hno,Zl,2025-10-04 18:00:00,2025-10-04 18:09:00,Spr,16912235
Rm,Sm,2025-10-04 17:04:00,2025-10-04 17:09:00,Spr,16912236
Sm,Rv,2025-10-04 17:09:00,2025-10-04 17:14:00,Spr,16912236
Rv,Tg,2025-10-04 17:15:00,2025-10-04 17:21:00,Spr,16912236
Tg,Vl,2025-10-04 17:21:00,2025-10-04 17:27:00,Spr,16912236
Vl,Br,2025-10-04 17:29:00,2025-10-04 17:31:00,Spr,16912236
Br,Vry,2025-10-04 17:31:00,2025-10-04 17:44:00,Spr,16912236
Vry,Vlb,2025-10-04 17:45:00,2025-10-04 17:50:00,Spr,16912236
Vlb,Bmr,2025-10-04 17:51:00,2025-10-04 17:56:00,Spr,16912236
Bmr,Ck,2025-10-04 18:00:00,2025-10-04 18:07:00,Spr,16912236
Ck,Mmlh,2025-10-04 18:08:00,2025-10-04 18:12:00,Spr,16912236
Mmlh,Nmh,2025-10-04 18:12:00,2025-10-04 18:17:00,Spr,16912236
Nmh,Nm,2025-10-04 18:18:00,2025-10-04 18:22:00,Spr,16912236
Hdr,Hdrz,2025-10-04 17:04:00,2025-10-04 17:08:00,Int,16912237
Hdrz,Ana,2025-10-04 17:08:00,2025-10-04 17:14:00,Int,16912237
Ana,Sgn,2025-10-04 17:15:00,2025-10-04 17:22:00,Int,16912237
Sgn,Hwd,2025-10-04 17:22:00,2025-10-04 17:31:00,Int,16912237
Hwd,Amrn,2025-10-04 17:31:00,2025-10-04 17:37:00,Int,16912237
Amrn,Amr,2025-10-04 17:37:00,2025-10-04 17:41:00,Int,16912237
Amr,Hlo,2025-10-04 17:44:00,2025-10-04 17:49:00,Int,16912237
Hlo,Cas,2025-10-04 17:49:00,2025-10-04 17:55:00,Int,16912237
Cas,Zd,2025-10-04 17:55:00,2025-10-04 18:08:00,Int,16912237
Zd,Ass,2025-10-04 18:08:00,2025-10-04 18:15:00,Int,16912237
Ass,Asd,2025-10-04 18:15:00,2025-10-04 18:21:00,Int,16912237
Asd,Asa,2025-10-04 18:24:00,2025-10-04 18:31:00,Int,16912237
Asa,Ut,2025-10-04 18:32:00,2025-10-04 18:51:00,Int,16912237
Ut,Db,2025-10-04 18:53:00,2025-10-04 19:01:00,Int,16912237
Db,Ed,2025-10-04 19:01:00,2025-10-04 19:18:00,Int,16912237
Ed,Ah,2025-10-04 19:18:00,2025-10-04 19:28:00,Int,16912237
Ah,Nm,2025-10-04 19:35:00,2025-10-04 19:47:00,Int,16912237
Btl,Vg,2025-10-04 17:05:00,2025-10-04 17:26:00,Spr,16912238
Vg,Ht,2025-10-04 17:26:00,2025-10-04 17:40:00,Spr,16912238
Rtd,Rta,2025-10-04 17:05:00,2025-10-04 17:13:00,Int,16912239
Rta,Gd,2025-10-04 17:13:00,2025-10-04 17:23:00,Int,16912239
Gd,Ut,2025-10-04 17:24:00,2025-10-04 17:42:00,Int,16912239
Ah,Otb,2025-10-04 17:05:00,2025-10-04 17:09:00,Spr,16912240
Otb,Wf,2025-10-04 17:09:00,2025-10-04 17:13:00,Spr,16912240
Wf,Ed,2025-10-04 17:13:00,2025-10-04 17:19:00,Spr,16912240
Utg,Hk,2025-10-04 17:05:00,2025-10-04 17:13:00,Spr,16912241
Hk,Bv,2025-10-04 17:13:00,2025-10-04 17:22:00,Spr,16912241
Asd,Ass,2025-10-04 17:05:00,2025-10-04 17:11:00,Spr,16912243
Ass,Asdl,2025-10-04 17:11:00,2025-10-04 17:15:00,Spr,16912243
Asdl,Shl,2025-10-04 17:15:00,2025-10-04 17:21:00,Spr,16912243
Shl,Hfd,2025-10-04 17:23:00,2025-10-04 17:27:00,Spr,16912243
Stm,Bdm,2025-10-04 17:05:00,2025-10-04 17:11:00,Spr,16912244
Bdm,Swd,2025-10-04 17:11:00,2025-10-04 17:15:00,Spr,16912244
Swd,Gnn,2025-10-04 17:15:00,2025-10-04 17:20:00,Spr,16912244
Gnn,Gn,2025-10-04 17:21:00,2025-10-04 17:26:00,Spr,16912244
Gn,Gerp,2025-10-04 17:29:00,2025-10-04 17:31:00,Spr,16912244
Gerp,Kw,2025-10-04 17:31:00,2025-10-04 17:40:00,Spr,16912244
Kw,Mth,2025-10-04 17:40:00,2025-10-04 17:42:00,Spr,16912244
Mth,Hgz,2025-10-04 17:42:00,2025-10-04 17:45:00,Spr,16912244
Hgz,Zb,2025-10-04 17:45:00,2025-10-04 17:50:00,Spr,16912244
Zb,Vdm,2025-10-04 17:50:00,2025-10-04 17:57:00,Spr,16912244
Ah,Ahp,2025-10-04 17:05:00,2025-10-04 17:07:00,Spr,16912245
Ahp,Wtv,2025-10-04 17:07:00,2025-10-04 17:11:00,Spr,16912245
Wtv,Dvn,2025-10-04 17:11:00,2025-10-04 17:15:00,Spr,16912245
Dvn,Zv,2025-10-04 17:15:00,2025-10-04 17:19:00,Spr,16912245
Zv,Did,2025-10-04 17:20:00,2025-10-04 17:24:00,Spr,16912245
Did,Wl,2025-10-04 17:24:00,2025-10-04 17:29:00,Spr,16912245
Wl,Dtch,2025-10-04 17:30:00,2025-10-04 17:34:00,Spr,16912245
Dtch,Dtc,2025-10-04 17:34:00,2025-10-04 17:37:00,Spr,16912245
Dtc,Gdr,2025-10-04 17:38:00,2025-10-04 17:42:00,Spr,16912245
Gdr,Tbg,2025-10-04 17:42:00,2025-10-04 17:44:00,Spr,16912245
Tbg,Vsv,2025-10-04 17:45:00,2025-10-04 17:51:00,Spr,16912245
Vsv,Atn,2025-10-04 17:51:00,2025-10-04 17:58:00,Spr,16912245
Atn,Ww,2025-10-04 18:00:00,2025-10-04 18:10:00,Spr,16912245
Hn,Obd,2025-10-04 17:05:00,2025-10-04 17:13:00,Spr,16912246
Obd,Hwd,2025-10-04 17:14:00,2025-10-04 17:20:00,Spr,16912246
Hwd,Amrn,2025-10-04 17:20:00,2025-10-04 17:25:00,Spr,16912246
Amrn,Amr,2025-10-04 17:25:00,2025-10-04 17:28:00,Spr,16912246
Amr,Hlo,2025-10-04 17:32:00,2025-10-04 17:37:00,Spr,16912246
Hlo,Cas,2025-10-04 17:37:00,2025-10-04 17:42:00,Spr,16912246
Cas,Utg,2025-10-04 17:42:00,2025-10-04 17:47:00,Spr,16912246
Utg,Kma,2025-10-04 17:48:00,2025-10-04 17:53:00,Spr,16912246
Kma,Wm,2025-10-04 17:53:00,2025-10-04 17:56:00,Spr,16912246
Wm,Zzs,2025-10-04 17:56:00,2025-10-04 17:59:00,Spr,16912246
Zzs,Kz,2025-10-04 17:59:00,2025-10-04 18:02:00,Spr,16912246
Kz,Zd,2025-10-04 18:02:00,2025-10-04 18:05:00,Spr,16912246
Zd,Ass,2025-10-04 18:05:00,2025-10-04 18:11:00,Spr,16912246
Ass,Asd,2025-10-04 18:11:00,2025-10-04 18:17:00,Spr,16912246
Asd,Asdm,2025-10-04 18:19:00,2025-10-04 18:24:00,Spr,16912246
Asdm,Asa,2025-10-04 18:24:00,2025-10-04 18:28:00,Spr,16912246
Asa,Dvd,2025-10-04 18:28:00,2025-10-04 18:31:00,Spr,16912246
Dvd,Asb,2025-10-04 18:31:00,2025-10-04 18:34:00,Spr,16912246
Asb,Ashd,2025-10-04 18:34:00,2025-10-04 18:36:00,Spr,16912246
Ashd,Ac,2025-10-04 18:36:00,2025-10-04 18:40:00,Spr,16912246
Ac,Bkl,2025-10-04 18:40:00,2025-10-04 18:48:00,Spr,16912246
Bkl,Wd,2025-10-04 18:48:00,2025-10-04 18:56:00,Spr,16912246
Wd,Gdg,2025-10-04 18:58:00,2025-10-04 19:07:00,Spr,16912246
Gdg,Gd,2025-10-04 19:07:00,2025-10-04 19:10:00,Spr,16912246
Gd,Nwk,2025-10-04 19:11:00,2025-10-04 19:18:00,Spr,16912246
Nwk,Cps,2025-10-04 19:18:00,2025-10-04 19:21:00,Spr,16912246
Cps,Rta,2025-10-04 19:21:00,2025-10-04 19:24:00,Spr,16912246
Rta,Rtn,2025-10-04 19:24:00,2025-10-04 19:28:00,Spr,16912246
Rtn,Rtd,2025-10-04 19:28:00,2025-10-04 19:34:00,Spr,16912246
Apd,Apdm,2025-10-04 17:06:00,2025-10-04 17:09:00,Spr,16912247
Apdm,Kbk,2025-10-04 17:09:00,2025-10-04 17:14:00,Spr,16912247
Kbk,Vem,2025-10-04 17:15:00,2025-10-04 17:19:00,Spr,16912247
Vem,Zp,2025-10-04 17:19:00,2025-10-04 17:24:00,Spr,16912247
Ehv,Hmbv,2025-10-04 17:06:00,2025-10-04 17:13:00,Spr,16912248
Hmbv,Hmh,2025-10-04 17:13:00,2025-10-04 17:16:00,Spr,16912248
Hmh,Hm,2025-10-04 17:16:00,2025-10-04 17:19:00,Spr,16912248
Hm,Hmbh,2025-10-04 17:19:00,2025-10-04 17:22:00,Spr,16912248
Hmbh,Dn,2025-10-04 17:22:00,2025-10-04 17:28:00,Spr,16912248
Dn,Hmbh,2025-10-04 17:06:00,2025-10-04 17:11:00,Spr,16912249
Hmbh,Hm,2025-10-04 17:11:00,2025-10-04 17:15:00,Spr,16912249
Hm,Hmh,2025-10-04 17:15:00,2025-10-04 17:18:00,Spr,16912249
Hmh,Hmbv,2025-10-04 17:18:00,2025-10-04 17:21:00,Spr,16912249
Hmbv,Ehv,2025-10-04 17:21:00,2025-10-04 17:29:00,Spr,16912249
Ut,Uto,2025-10-04 17:06:00,2025-10-04 17:11:00,Spr,16912250
Uto,Bhv,2025-10-04 17:11:00,2025-10-04 17:15:00,Spr,16912250
Bhv,Dld,2025-10-04 17:15:00,2025-10-04 17:18:00,Spr,16912250
Dld,Stz,2025-10-04 17:19:00,2025-10-04 17:24:00,Spr,16912250
Stz,St,2025-10-04 17:24:00,2025-10-04 17:26:00,Spr,16912250
St,Sd,2025-10-04 17:33:00,2025-10-04 17:36:00,Spr,16912250
Sd,Brn,2025-10-04 17:36:00,2025-10-04 17:40:00,Spr,16912250
Zp,Vem,2025-10-04 17:06:00,2025-10-04 17:10:00,Spr,16912252
Vem,Kbk,2025-10-04 17:10:00,2025-10-04 17:15:00,Spr,16912252
Kbk,Apdm,2025-10-04 17:16:00,2025-10-04 17:22:00,Spr,16912252
Apdm,Apd,2025-10-04 17:22:00,2025-10-04 17:25:00,Spr,16912252
Gvc,Gv,2025-10-04 17:06:00,2025-10-04 17:09:00,Spr,16912253
Gv,Gvmw,2025-10-04 17:15:00,2025-10-04 17:18:00,Spr,16912253
Gvmw,Rsw,2025-10-04 17:18:00,2025-10-04 17:21:00,Spr,16912253
Rsw,Dt,2025-10-04 17:21:00,2025-10-04 17:25:00,Spr,16912253
Dt,Dtz,2025-10-04 17:25:00,2025-10-04 17:28:00,Spr,16912253
Dtz,Sdm,2025-10-04 17:28:00,2025-10-04 17:35:00,Spr,16912253
Sdm,Rtd,2025-10-04 17:35:00,2025-10-04 17:39:00,Spr,16912253
Rtd,Rtb,2025-10-04 17:42:00,2025-10-04 17:45:00,Spr,16912253
Rtb,Rtz,2025-10-04 17:45:00,2025-10-04 17:48:00,Spr,16912253
Rtz,Rlb,2025-10-04 17:48:00,2025-10-04 17:51:00,Spr,16912253
Rlb,Brd,2025-10-04 17:51:00,2025-10-04 17:55:00,Spr,16912253
Brd,Zwd,2025-10-04 17:55:00,2025-10-04 18:00:00,Spr,16912253
Zwd,Ddr,2025-10-04 18:03:00,2025-10-04 18:07:00,Spr,16912253
Mtr,Mt,2025-10-04 17:06:00,2025-10-04 17:09:00,Spr,16912254
Mt,Mtn,2025-10-04 17:11:00,2025-10-04 17:14:00,Spr,16912254
Mtn,Mes,2025-10-04 17:14:00,2025-10-04 17:18:00,Spr,16912254
Mes,Sgl,2025-10-04 17:18:00,2025-10-04 17:21:00,Spr,16912254
Sgl,Vk,2025-10-04 17:21:00,2025-10-04 17:25:00,Spr,16912254
Vk,Sog,2025-10-04 17:25:00,2025-10-04 17:28:00,Spr,16912254
Sog,Kmr,2025-10-04 17:29:00,2025-10-04 17:32:00,Spr,16912254
Kmr,Vdl,2025-10-04 17:32:00,2025-10-04 17:35:00,Spr,16912254
Vdl,Hrlw,2025-10-04 17:35:00,2025-10-04 17:38:00,Spr,16912254
Hrlw,Hrl,2025-10-04 17:38:00,2025-10-04 17:41:00,Spr,16912254
Hrl,Lg,2025-10-04 17:45:00,2025-10-04 17:48:00,Spr,16912254
Lg,Egh,2025-10-04 17:49:00,2025-10-04 17:52:00,Spr,16912254
Egh,Cvm,2025-10-04 17:52:00,2025-10-04 17:54:00,Spr,16912254
Cvm,Krd,2025-10-04 17:54:00,2025-10-04 17:57:00,Spr,16912254
Gvc,Laa,2025-10-04 17:06:00,2025-10-04 17:09:00,Spr,16912255
Laa,Gvm,2025-10-04 17:09:00,2025-10-04 17:13:00,Spr,16912255
Gvm,Vst,2025-10-04 17:13:00,2025-10-04 17:18:00,Spr,16912255
Vst,Dvnk,2025-10-04 17:18:00,2025-10-04 17:21:00,Spr,16912255
Dvnk,Ledn,2025-10-04 17:21:00,2025-10-04 17:25:00,Spr,16912255
Ledn,Ssh,2025-10-04 17:32:00,2025-10-04 17:37:00,Spr,16912255
Ssh,Nvp,2025-10-04 17:37:00,2025-10-04 17:44:00,Spr,16912255
Nvp,Hfd,2025-10-04 17:44:00,2025-10-04 17:49:00,Spr,16912255
Hfd,Shl,2025-10-04 17:49:00,2025-10-04 17:53:00,Spr,16912255
Shl,Asdz,2025-10-04 17:55:00,2025-10-04 18:01:00,Spr,16912255
Asdz,Rai,2025-10-04 18:03:00,2025-10-04 18:04:00,Spr,16912255
Rai,Dvd,2025-10-04 18:06:00,2025-10-04 18:10:00,Spr,16912255
Dvd,Dmnz,2025-10-04 18:10:00,2025-10-04 18:12:00,Spr,16912255
Dmnz,Wp,2025-10-04 18:12:00,2025-10-04 18:19:00,Spr,16912255
Wp,Ampo,2025-10-04 18:29:00,2025-10-04 18:35:00,Spr,16912255
Ampo,Almm,2025-10-04 18:35:00,2025-10-04 18:39:00,Spr,16912255
Almm,Alm,2025-10-04 18:39:00,2025-10-04 18:42:00,Spr,16912255
Alm,Almp,2025-10-04 18:43:00,2025-10-04 18:46:00,Spr,16912255
